pid,name,type,region_big,region_small,tel,fax,zipcd,addr1,addr2,latitude,longitude,date_time,use_yn,island_area
509,나래비뇨기과의원,의원,시,경기,031-392-7582,031-392-6582,15806,경기도 군포시,"금산로112, 2층",37.372,126.9363,2023-01-01 00:00:00,Y,불포함
510,수지엘내과의원,의원,시,경기,031-272-6699,031-272-6697,16810,경기도 용인시,"수지구  신봉1로 73, 3층",37.323,127.0767,2023-01-01 00:00:00,Y,불포함
511,서울본정형외과의원,의원,시,경기,031-791-8825,031-791-8728,12969,경기도 하남시,"신장로 152, 2층,5층",37.5397,127.2021,2023-01-01 00:00:00,Y,불포함
512,에스1 내과의원,의원,시,경기,031-8078-8078,070-4827-1391,18244,경기도 화성시,"꽃내음1길 19-6, 5층",,,2023-01-01 00:00:00,Y,불포함
513,에스메디센터내과외과의원,의원,구,서울,02-6925-0700,070-4324-9111,2737,서울시 성북구,"오패산로 99, 2~6층",37.6109,127.0351,2023-01-01 00:00:00,Y,불포함
514,김종원치과의원,의원,구,대구,053-632-2804,053-632-2805,42833,대구시 달서구,한실로 99,35.8072,128.5377,2023-01-25 00:00:00,Y,불포함
515,상인요양병원,요양병원,구,대구,053-282-5000,053-282-5001,42748,대구시 달서구,월배로 247,35.8203,128.5404,2023-01-25 00:00:00,Y,불포함
516,이튼연합치과의원남산점,의원,구,대구,053-254-8328,053-256-7551,41975,대구시 중구,남산로 61,35.8623,128.5821,2023-01-25 00:00:00,Y,불포함
517,이재형봄빛내과,의원,군,강원,033-343-3636,033-343-3635,25230,강원도 횡성군,횡성읍 한우로306,37.4874,127.9866,2023-01-01 00:00:00,Y,불포함
518,정평경대연합신경외과의원,의원,시,경북,053-217-8899,053-217-0099,38657,경북 경산시, 대학로 10길 1,35.8337,128.728,2023-02-01 00:00:00,Y,불포함
519,영천이플란트치과의원,의원,시,경북,054-706-8275,070-4009-7006,38894,경북 영천시,완산로 68,35.9665,128.9393,2023-02-01 00:00:00,Y,불포함
520,장수요양병원,요양병원,군,충남,041-642-0001,041-642-2004,32209,충남 홍성군,은하면 구성남로 381,36.5526,126.569,2023-02-01 00:00:00,Y,불포함
521,아이코이비인후과의원,의원,구,서울,02-453-1920,02-453-1921,4954,서울시 광진구,"자양로 287, 3층",37.5515,127.0918,2023-02-01 00:00:00,Y,불포함
522,가온삼성비뇨의학과의원,의원,구,서울,02-2294-8275,02-2294-8276,4737,서울시 성동구,"독서당로 302, 3층",37.5476,127.0227,2023-02-01 00:00:00,Y,불포함
523,내일맑음재활의학과의원,의원,구,서울,02-2088-4922,02-2135-9411,1187,서울시 강북구,"솔샘로 203, 3층",37.6203,127.0152,2023-02-01 00:00:00,Y,불포함
524,송파본내과의원,의원,구,서울,02-423-6655,02-423-7655,5697,서울시 송파구,"송파대로 385, 1층",37.5016,127.1097,2023-02-01 00:00:00,Y,불포함
525,창동제일의원,의원,구,서울,02-900-5011,02-904-5011,1405,서울시 도봉구,노해로 65길 17-13,37.6519,127.0455,2023-02-01 00:00:00,Y,불포함
526,삼성속편한내과의원,의원,구,서울,02-432-5002,02-432-6066,2249,서울시 중랑구,"사가정로 398, JS빌딩 2층",37.5803,127.0888,2023-02-01 00:00:00,Y,불포함
527,삼성수의원,의원,군,강원,033-375-2000,033-375-2700,26235,강원도 영월군,영월읍 중앙1로 15,37.1824,128.4656,2023-02-01 00:00:00,Y,포함
528,밝음나눔안과의원,의원,구,서울,02-556-8800,02-556-8585,6232, 서울시 서초구,"서초대로77길 3, 3층",37.4965,127.0287,2023-02-01 00:00:00,Y,불포함
529,강릉연세요양병원,요양병원,시,강원,033-645-1400,033-643-8812,25552,강원도 강릉시,옥가로 70,37.7623,128.9008,2023-02-01 00:00:00,Y,불포함
530,우신향병원,병원,구,서울,02-927-3333,02-925-4992,2856,서울시 성북구,안암로 99,37.5848,127.0311,2023-02-01 00:00:00,Y,불포함
531,한도병원,종합병원,시,경기,031-8040-1114,031-401-5155,15367,경기도 안산시, 단원구 선부광장로 103,37.334,126.8077,2023-02-01 00:00:00,Y,불포함
532,센텀플러스신경외과의원,의원,시,경남,055-381-7588,055-382-7588,50613,경남 양산시,물금읍 청운로 185,35.3173,129.0028,2023-02-01 00:00:00,Y,불포함
533,우리들마취통증의학과의원,의원,군,전북,063-562-7570,063-562-7571,56432,전북 고창군,고창읍 중앙로 206,35.43498179,126.6980024,2023-03-01 00:00:00,Y,불포함
534,오강렬내과의원,의원,시,전북,063-858-9119,063-562-7571,54593,전북 익산시,익산대로 198,35.9436,126.9488,2023-03-01 00:00:00,Y,불포함
535,이상희재활의학과의원,의원,군,전북,063-653-8274,063-653-8276,56040,전북 순창군,순창읍 순창9길 12-14,35.376,127.1422,2023-03-01 00:00:00,Y,불포함
536,더봄구강악안면외과치과의원,의원,구,대전,042-710-2875,042-710-2876,35233,대전시 서구,대덕대로 246 넥서스벨리 B동 2층,36.3533,127.38,2023-03-01 00:00:00,Y,불포함
537,동서신경외과의원,의원,군,경기,031-773-6806,031-773-6806,12561,경기도 양평군,양평읍 시민로36,37.4901,127.4957,2023-03-01 00:00:00,Y,불포함
538,가장편한내과의원,의원,구,서울,02-824-0011,,6921,서울시 동작구,"상도로 247, 3층",37.5052,126.9462,2023-03-01 00:00:00,Y,불포함
539,금촌비뇨기과의원,의원,시,경기,031-941-3588,031-941-3596,10930,경기도 파주시," 중앙로 308, 금촌타워 상가아파트 304~306호",37.7634,126.7757,2023-03-01 00:00:00,Y,불포함
540,조은비뇨기과의원,의원,시,경기,031-864-1711,,11346,경기도 동두천시,"지행로 59, 401호",37.8927,127.0538,2023-03-01 00:00:00,Y,불포함
541,메가비뇨의학과의원,의원,구,서울,02-871-7575,02-872-7575,8759,서울시 관악구,"남부순환로1603, 5층",37.4845,126.9288,2023-03-01 00:00:00,Y,불포함
542,방배연내과의원,의원,구,서울,02-522-9792,02-522-7555,6686,서울시 서초구,"방배로 83, 방배센트럴빌딩 6층",37.4819,126.997,2023-03-01 00:00:00,Y,불포함
543,구로삼성정형외과의원,의원,구,서울,02-2683-8275,02-2683-8276,8271,서울시 구로구,"경인로 204, 501호, 601호",37.4959,126.8439,2023-03-01 00:00:00,Y,불포함
544,미치과의원,의원,구,서울,02-912-2828,02-943-2737,2751,서울시 성북구,화랑로 87,37.6027,127.0418,2023-04-01 00:00:00,Y,불포함
545,박영수비뇨기과의원,의원,구,부산,051-291-5732,,49408,부산시 사하구,낙동대로 453,35.1052,128.969,2023-04-01 00:00:00,Y,불포함
546,더본정형외과의원,의원,구,부산,051-723-7600,051-723-7601,46015,부산시 기장군,"정관읍 정관로 563, 301호",35.3219,129.1757,2023-04-01 00:00:00,Y,불포함
547,정원정형외과의원,의원,구,부산,051-248-0119,051-248-9911,49235,부산시 서구,대영로 46,35.1094,129.0167,2023-04-01 00:00:00,Y,불포함
548,하이울산신경과의원,의원,구,울산,052-286-5300,052-286-5301,44509,울산시 중구,번영로 485 4층,35.5641,129.3366,2023-04-01 00:00:00,Y,불포함
549,울산숲정신건강의학과의원,의원,구,울산,052-281-7582,052-281-7583,44227,울산시 북구,"호계로 292, 3층",35.6292,129.3514,2023-04-01 00:00:00,Y,불포함
550,시원한비뇨기과의원,의원,구,서울,02-2062-7510,02-2062-7511,8082,서울시 양천구,"중앙로 262, 402~3호",37.5199,126.8635,2023-04-01 00:00:00,Y,불포함
551,정승기정형외과의원,의원,구,서울,02-358-2458,02-358-1333,3368,서울시 은평구,통일로 710,37.6093,126.9312,2023-04-01 00:00:00,Y,불포함
552,동인내과의원,의원,구,서울,02-2245-0875,02-2245-0854,2604,서울시 동대문구,천호대로 307,37.5659,127.0547,2023-04-01 00:00:00,Y,불포함
553,현대정형외과의원,의원,시,경남,055-902-3300,055-902-3301,50905,경남 김해시,"구산로19, 2층",35.249,128.8709,2023-05-01 00:00:00,Y,불포함
554,청도대남병원,병원,군,경북,054-373-0606,054-370-5550,38329,경북 청도군,화양읍 청화로 79-7,35.6486172,128.7368285,2023-04-01 00:00:00,Y,불포함
555,장성기독의원,의원,군,전남,061-393-3403,061-393-3404,57219,전남 장성군,장성읍 영천로 200-1,35.3023,126.785,2023-06-01 00:00:00,Y,불포함
556,의료법인거명의료재단 영광기독병원,종합병원,군,전남,061-350-3115,061-350-3100,57044,전남 영광군,영광읍 신남로 265,35.275,126.5109,2023-07-01 00:00:00,Y,불포함
557,삼성외과의원,의원,구,대전,042-361-5500,042-361-7775,35234,대전시 서구,"대덕대로176번길 9, 6~7층(둔산동)",36.3487,127.3777,2023-06-01 00:00:00,Y,불포함
558,서울정형외과의원(용산),의원,구,서울,02-792-0321,02-792-0329,4322,서울시 용산구,"한강대로 259, 고려에이트리움",37.5415,126.9724,2023-06-01 00:00:00,Y,불포함
559,한양정형외과의원,의원,구,서울,02-2242-7844,02-2215-2649,2645,서울시 동대문구,천호대로 455,37.5611,127.0697,2023-06-01 00:00:00,Y,불포함
560,서울플란트치과의원,의원,시,경기,031-283-2581,031-274-3332,16921,경기도 용인시,"기흥구 용구대로 2384, 2층",37.2992,127.108,2023-06-01 00:00:00,Y,불포함
561,강남드림내과의원,의원,구,서울,02-459-9777,,6373,서울시 강남구,"자곡로120, 403~405호",37.4721,127.0963,2023-06-01 00:00:00,Y,불포함
562,강동본터치정형외과의원,의원,구,서울,02-442-0087,02-428-0087,5269,서울시 강동구,"고덕로 262, 304~310호, 407~412호",37.5547,127.1546,2023-06-01 00:00:00,Y,불포함
563,홍제연세참비뇨의학과의원,의원,구,서울,02-396-5550,,3646,서울시 서대문구, 통일로 433,37.5876,126.9451,2023-06-01 00:00:00,Y,불포함
564,강북으뜸병원,병원,구,서울,1522-1746,02-985-0336,1170,서울시 강북구,"도봉로 187, 2~5층, 지하1층",37.6253,127.0262,2023-06-01 00:00:00,Y,불포함
565,연세수정형외과의원,의원,구,서울,02-332-1320,02-332-1323,4058,서울시 마포구,신촌로 88,37.5545,126.9344,2023-06-01 00:00:00,Y,불포함
566,오아로피부과의원,의원,구,서울,02-930-1500,02-930-0015,1695,서울시 노원구,노해로 507,37.6554,127.064,2023-06-01 00:00:00,Y,불포함
567,이주형내과의원,의원,군,울산,052-237-8800,052-237-8830,44978,울산시 울주군,"온양읍 온양로 105, 3층",35.4103,129.2834,2023-07-01 00:00:00,Y,불포함
568,구리센트럴병원,병원,시,경기,031-564-4114,031-546-4116,11932,경기도 구리시,검배로 46,37.5973,127.144,2023-07-01 00:00:00,Y,불포함
569,다대튼튼치과의원,의원,구,부산,051-715-2275,070-8650-2275,49506,부산시 사하구,"다대로 698, 5층",35.0486,128.9654,2023-07-17 00:00:00,Y,불포함
570,가톨릭정형외과의원,의원,시,경기,032-223-8275,032-342-1192,14676,경기도 부천시,"경인로 522, 4층(괴안동, 위드플러스타워)",37.4846,126.8133,2023-07-17 00:00:00,Y,불포함
571,밀양윤병원,병원,시,경남,055-354-2200,055-354-6112,44978,경남 밀양시,삼문중앙로 32(삼문동),35.4844,128.7556,2023-08-04 00:00:00,Y,불포함
572,류재규내과의원,의원,군,전북,063-653-5885,063-653-5886,56040,전북 순창군,순창읍 순창로 225-10,35.3756,127.143,2023-08-01 00:00:00,Y,불포함
573,하나이비인후과의원,의원,시,경북,054-455-8924,054-455-2012,39225,경북 구미시, 구미중앙로 111,36.1278,128.3345,2023-08-29 00:00:00,Y,불포함
574,153신경외과의원,의원,구,인천,032-217-1100,032-217-1102,21542,인천시 남동구,"호구포로 830, 5층",37.4563,126.7199,2023-09-01 00:00:00,Y,불포함
575,정의원,의원,군,전남,061-867-8576,,59347,전남 장흥군,관산읍 관산로 92-6,34.5634,126.9387,2023-09-01 00:00:00,Y,불포함
576,하나이비인후과의원,의원,시,전북,063-547-8275,063-547-9275,54408,전북 김제시,동서로 160,35.7989,126.8864,2023-09-01 00:00:00,Y,불포함
577,평촌연세365내과의원,의원,시,경기,031-385-3650,,14072,경기도 안양시,"동안구 평촌대로 217번길 27, 3~4층",37.3903,126.954,2023-09-01 00:00:00,Y,불포함
578,다산이엠365의원,의원,시,경기,031-566-0911,031-566-0918,12249,경기도 남양주시,"다산중앙로 82번길 78, 2~3층",37.6197,127.1633,2023-09-01 00:00:00,Y,불포함
579,구리백내과의원,의원,시,경기,031-557-6311,031-557-6303,11932,경기도 구리시,"검배로 42, 3~4층",37.5975,127.1436,2023-09-01 00:00:00,Y,불포함
580,아산퍼스트마취통증의학과의원,의원,시,강원,033-572-7588,,25920,강원도 삼척시,"진주로 19, 3층",37.4425,129.1638,2023-09-01 00:00:00,Y,불포함
581,뉴대성병원,병원,시,경기,032-610-1111,032-652-0145,14577,경기도 부천시,부천로 91,37.49254643,126.7841812,2023-10-01 00:00:00,Y,불포함
582,박현수정형외과의원,의원,구,인천,032-507-6222,032-507-6224,21416,인천시 부평구,"수변로 8, 파워프라자 2층",37.4872,126.7398,2023-10-01 00:00:00,Y,불포함
583,손발척척정형외과의원,의원,시,경기,031-986-2980,031-986-2981,10113,경기도 김포시,"양도로 23, 오성프라자 6차 5층",37.6067,126.7251,2023-10-01 00:00:00,Y,불포함
584,엘앤에스비뇨기과의원,의원,구,서울,02-988-1151,02-988-1108,1125,서울시 강북구,"도봉로 217, 25메디컬빌딩 5-7층",37.6281,127.0252,2023-11-01 00:00:00,Y,불포함
585,도봉연세위내과의원,의원,구,서울,02-6953-7561,02-6953-7562,1334,서울시 도봉구,"도봉로 684, 모비우스스퀘어 3층",37.6653,127.0438,2023-11-01 00:00:00,Y,불포함
586,노태호바오로내과의원,의원,구,서울,02-968-7575,02-968-7373,2573,서울시 동대문구,"홍릉로 3, 3층",37.5807,127.0448,2023-11-01 00:00:00,Y,불포함
587,굿데이이비인후과의원,의원,구,서울,02-966-9002,02-966-9005,2572,서울시 성북구,돌곶이로 25,37.6067,127.061,2023-11-01 00:00:00,Y,불포함
588,서울베스트안과의원,의원,구,서울,02-966-0225,02-966-0226,2788,서울시 동대문구,왕산로 171,37.5794,127.0421,2023-11-01 00:00:00,Y,불포함
589,서울안과의원,의원,시,경남,055-327-7582,055-327-7584,50948,경남 김해시,"내외중앙로 84 서울메디컬센터 8층,9층",35.2374,128.8676,2023-11-01 00:00:00,Y,불포함
590,이동헌비뇨기과의원,의원,시,경남,055-248-1097,,51289,경남 창원시,마산회원구 회원동 북성로138 천지리치빌 306호,35.2194,128.5711,2023-11-01 00:00:00,Y,포함
591,중앙마취통증의학과의원,의원,군,경남,055-532-1450,055-532-1421,51289,경남 창녕군,창녕읍 명덕로 66-1,35.5425,128.4965,2023-11-01 00:00:00,Y,불포함
592,장현진정형외과의원,의원,시,세종,044-863-1150,044-865-2258,30026,세종시,조치원읍 조치원로 62-1,36.6024,127.3035,2023-11-01 00:00:00,Y,불포함
593,새봄안과의원,의원,구,대전,042-826-2475,042-710-2476,34188,대전시 유성구,"계룡로 114, BYC빌딩 7층(봉명동)",36.3527,127.3431,2023-11-13 00:00:00,Y,불포함
594,군산원광효도요양병원,요양병원,시,전북,063-450-0817,063-450-0708,54078,전북 군산시,조촌4길 11,35.9676,126.7356,2023-12-01 00:00:00,Y,불포함
595,달팽이이비인후과의원,의원,시,전북,063-445-1005,063-445-1055,54072,전북 군산시,궁포안1길 33,35.9762,126.7441,2023-12-01 00:00:00,Y,불포함
596,배양규비뇨의학과의원,의원,구,울산,052-260-6000,052-260-0026,10930,울산시 남구,"삼산로 171, 2층, 3층",35.5373,129.3259,2023-12-01 00:00:00,Y,불포함
597,삼성바른정형외과의원,의원,시,충북,043-643-3300,043-643-3313,27169,충북 제천시,의림대로 123. 2층,37.1388,128.2106,2023-12-01 00:00:00,Y,불포함
598,중앙외과의원,의원,군,충북,043-832-2448,043-832-0303,28030,충북 괴산군,괴산읍 읍내로 11길 14,36.8098,127.7936,2023-12-01 00:00:00,Y,불포함
599,조은내과의원,의원,군,충북,043-882-8880,043-882-7770,27668,충북 음성군,대소면 오태로 98,36.9675,127.4859,2023-12-01 00:00:00,Y,불포함
600,의령병원,병원,군,경남,070-8885-6149,055-573-6800,52150,경남 의령군, 의령읍 의병로 14길 10,35.3186,128.2588,2023-12-01 00:00:00,Y,불포함
601,굿앤센신경외과신경과내과의원,의원,시,경남,055-752-8090,055-752-8020,52726,경남 진주시,"동진로 22, 아주스타타워 8,9층",35.1786,128.0936,2023-12-01 00:00:00,Y,불포함
602,신등하나의원,의원,군,경남,055-974-0417,,52257,경남 산청군,신등면 신차로 509,35.3775,128.0104,2023-12-01 00:00:00,Y,불포함
603,현대의원,의원,군,경남,055-933-8578,,50223,경남 합천군,삼가면 삼가1로 94,35.4137,128.1229,2023-12-01 00:00:00,Y,불포함
604,일등내과의원,의원,군,경남,055-863-1012,055-863-4012,52420,경남 남해군,"화전로 96번가길 4, 3층",34.84,127.8951,2023-12-01 00:00:00,Y,불포함
605,고성비뇨기과의원,의원,군,경남,055-674-7575,055-674-7572,52942,경남 고성군,고성읍 동외로 157,34.9754,128.3257,2023-12-01 00:00:00,Y,불포함
606,현대요양병원,요양병원,시,충남,041-850-7500,041-860-7599,32585,충남 공주시,번영2로 18-10(신관동),36.4689,127.133,2023-12-01 00:00:00,Y,불포함
607,박언비뇨의학과의원,의원,구,부산,051-622-5474,051-622-5475,48497,부산시 남구,수영로 260 5층 511-512호,35.1374,129.0881,2023-12-01 00:00:00,Y,불포함
608,비에스숨이비인후과의원,의원,구,부산,051-710-7579,051-710-7580,49427,부산시 사하구,"낙동남로 1412 경부빌딩 7,8층",35.106,128.9676,2023-12-01 00:00:00,Y,불포함
609,한솔내과의원,의원,구,부산,051-581-3242,051-581-3585,46243,부산시 금정구,구서로17 덕원메디칼 2층,35.2466,129.089,2023-12-01 00:00:00,Y,불포함
610,우리고운피부과의원,의원,시,전남,061-279-3355,061-279-3288,58707,전남 목포시,영산로 246,34.8026,126.3934,2023-12-01 00:00:00,Y,불포함
611,위드유이비인후과의원,의원,군,전남,061-283-3900,061-283-3902,58581,전남 무안군,일로읍 오룡번영3로 40,34.8036,126.4835,2023-12-01 00:00:00,Y,포함
612,문경드림비뇨기과의원,의원,시,경북,054-504-7752,054-504-7753,36971,경북 문경시,중앙로 127,36.5965,128.2,2023-12-01 00:00:00,Y,불포함
613,좋은연합정형외과의원,의원,구,대구,053-628-2727,053-652-5678,42654,대구시 달서구,당산로 94,35.8458,128.5448,2023-12-01 00:00:00,Y,불포함
614,세이치과의원,의원,시,경북,054-431-2275,054-439-2275,39613,경북 김천시,자산로 147,36.1209,128.1183,2023-12-01 00:00:00,Y,불포함
615,세명치과의원,의원,시,경북,053-812-2822,053-812-2823,38619,경북 경산시,경안로 206,35.826,128.7371,2023-12-01 00:00:00,Y,불포함
616,손사랑연합의원,의원,시,전남,061-724-0994,061-725-3792,57934,전남 순천시,백강로 375-11,34.9665,127.5205,2023-12-01 00:00:00,Y,불포함
617,박혜의원,의원,군,전남,061-835-2281,061-835-2281,59537,전남 고흥군,고흥읍 학교길 40,34.6077,127.2913,2023-12-01 00:00:00,Y,불포함
618,메디팜요양병원,요양병원,시,전남,061-729-3306,061-729-3301,58028,전남 순천시,양율길 306(인월동),34.8974,127.4782,2023-12-01 00:00:00,Y,불포함
619,장인수가정의학과의원,의원,시,전북,063-214-7582,063-214-7583,54807,전북 전주시,덕진구 쪽구름로 120,35.8742,127.0721,2023-12-01 00:00:00,Y,불포함
620,중앙안과의원,의원,시,전북,063-625-3398,063-633-3399,55760,전북 남원시,용성로 113,35.4101,127.3886,2023-12-01 00:00:00,Y,불포함
621,남원의원,의원,시,제주,064-764-4156,064-764-4144,63621,제주도 서귀포시,남원읍 태위로 636,33.2778,126.7146,2023-12-01 00:00:00,Y,불포함
622,청주웰치과의원,의원,시,충북,043-238-9201,043-238-9205,28363,충북 청주시,"흥덕구 2순환로 1120, 3-5층",36.6414,127.4371,2023-12-01 00:00:00,Y,불포함
623,내포아산의원,의원,군,충남,041-404-7582,041-404-7579,32416,충남 예산군,"삽교읍 예목로 154, 3층",36.6721,126.6854,2023-12-01 00:00:00,Y,불포함
624,마스터연세정형외과의원,의원,구,서울,02-807-1175,02-806-1175,8630,서울시 금천구,시흥대로 190,37.4509,126.9025,2023-12-01 00:00:00,Y,불포함
625,코사랑이비인후과의원,의원,구,서울,02-821-1515,02-821-1512,7055,서울시 동작구,보라매로 113 3층,37.4995,126.928,2023-12-01 00:00:00,Y,불포함
626,타임안과의원,의원,구,서울,02-6342-8000,02-6342-8001,8227,서울시 구로구,경인로 387 5층,37.497,126.8632,2023-12-01 00:00:00,Y,불포함
627,센트럴요양병원,요양병원,시,경기,031-8041-3799,031-8041-3522,15079,경기도 시흥시,공단1대로 237 B동 3~8층,37.3369,126.7283,2023-12-01 00:00:00,Y,불포함
628,맨스톤비뇨의학과의원,의원,시,경기,031-265-5375,031-265-5376,6897,경기도 용인시,기흥구 죽전로 2 4층,37.3202,127.109,2023-12-01 00:00:00,Y,불포함
629,서울아산이비인후과의원,의원,시,경기,0507-1405-3710,031-848-3710,11695,경기도 의정부시,평화로 540 퍼시픽타워 11층,37.7401,127.0476,2023-12-01 00:00:00,Y,불포함
630,동울산영상의학과의원,의원,구,울산,052-236-7799,052-236-7798,44068,울산시 동구,방어진순환도로 633 세인트에스타워9층,35.4984,129.4277,2023-12-01 00:00:00,Y,불포함
631,백인정형외과의원,의원,군,울산,052-262-6900,052-262-6912,44946,울산시 울주군,언양읍 남문길 12,35.5643,129.1226,2023-12-01 00:00:00,Y,불포함
632,이광욱내과의원,의원,군,부산,051-722-9957,051-722-9958,46061,부산시 기장군,"읍내로 105, 5층",35.2454,129.2159,2023-12-01 00:00:00,Y,불포함
633,덕천치과의원,의원,구,부산,051-313-6000,051-312-6001,46548,부산시 북구,만덕대로 17,35.2108,129.007,2023-12-01 00:00:00,Y,불포함
634,애플치과의원,의원,구,부산,051-248-2828,051-248-2822,48953,부산시 중구," 비프광장로 40, B-501호",35.09823309,129.028896,2023-12-01 00:00:00,Y,불포함
635,김호일정형외과의원,의원,구,부산,051-342-3355,051-342-1991,46642,부산시 북구,시랑로 12(구포동),35.2046,129.0041,2023-12-15 00:00:00,Y,불포함
636,조은금강병원,종합병원,시,경남,055-330-0319,055-330-0345,50880,경남 김해시,김해대로 1814-37,35.2623,128.8617,2023-12-18 00:00:00,Y,불포함
637,푸른정형외과의원,의원,시,충남,041-931-2386,041-931-2389,33471,충남 보령시,"명천중앙길 8, 104호",36.344,126.6001,2024-01-01 00:00:00,Y,불포함
638,큰나무정형외과의원,의원,시,충남,041-543-8275,041-411-1046,31482,충남 아산시,배방읍 모산로 181,36.7757,127.0629,2024-01-01 00:00:00,Y,불포함
639,더속편한내과의원,의원,군,경북,054-977-4500,054-977-4502,39841,경북 칠곡군,석적읍 강변대로 2288,36.0756,128.3943,2024-01-04 00:00:00,Y,불포함
640,에스신경외과의원,의원,구,대구,053-764-1192,053-764-1193,42176,대구시 수성구,수성구 동대구로 86,35.8379,128.6247,2024-01-01 00:00:00,Y,불포함
641,더퍼스트병원,병원,군,대구,053-710-8211,053-710-7811,42945,대구시 달성군,화원읍 비슬로 2463,35.7982,128.4877,2024-01-01 00:00:00,Y,불포함
642,하하정형외과의원,의원,군,경북,054-954-9911,054-954-9910,40109,경북 고령군,다산면 다산로 701,35.8254,128.4522,2024-01-01 00:00:00,Y,불포함
643,퍼스트내과의원,의원,시,경기,031-981-6051,031-981-6053,10071,경기도 김포시,"김포한강4로 525, 감두리빌딩 4층",37.6457,126.6254,2023-12-29 00:00:00,Y,불포함
644,주안성모이비인후과의원,의원,구,인천,032-872-8281,032-872-8286,22126,인천시 미추홀구,"석정로 391, 뉴글로벌빌딩 2층",37.4672,126.679,2023-12-29 00:00:00,Y,불포함
645,마음속내과의원,의원,구,인천,032-541-6767,032-541-6768,21034,인천시 계양구," 장제로 871 셀마파빌딩 3,4층",37.545,126.7381,2023-12-29 00:00:00,Y,불포함
646,원더이비인후과의원,의원,구,인천,032-330-2275,032-330-2276,21389,인천시 부평구,"부평대로 19-1, 2층",37.4931,126.7226,2023-12-29 00:00:00,Y,불포함
647,꽃보다이비인후과의원,의원,구,인천,032-465-1904,032-466-1904,21565,인천시 남동구,"구월남로 172, 3층 301호",37.4527,126.7085,2023-12-29 00:00:00,Y,불포함
648,탑비뇨기과의원,의원,구,서울,02-478-0100,,5328,서울시 강동구," 천호대로 1015(천호동, 성보빌딩 10층)",37.5385,127.1251,2024-01-01 00:00:00,Y,불포함
649,잠실서울비뇨의학과의원,의원,구,서울,02-425-0010,,5510,서울시 송파구,"송파대로 562(신천동, 3층)",37.5153,127.0996,2024-01-01 00:00:00,Y,불포함
650,연세안안과의원,의원,구,서울,02-446-6675,,5055,서울시 광진구,"자양로 95, 801호(자양동)",37.5362,127.0832,2024-01-01 00:00:00,Y,불포함
651,원주연세의원,의원,시,강원,033-766-7881,,26403,강원도 원주시,흥업면 남원로 57,37.3015,127.9192,2024-01-01 00:00:00,Y,불포함
652,동해제일내과의원,의원,시,강원,033-522-6638,033-522-6637,25809,강원도 동해시,청운1길 48 2층,37.4858,129.1085,2024-01-01 00:00:00,Y,불포함
653,신준호의원,의원,시,강원,033-575-0018,,25920,강원도 삼척시,남양동 55-63,37.4415,129.1644,2024-01-01 00:00:00,Y,불포함
654,태백밝은안과의원,의원,시,강원,033-554-0071,,26008,강원도 태백시,황지로 169(황지동),37.1734,128.991,2024-01-01 00:00:00,Y,포함
655,정선연세외과의원,의원,군,강원,033-563-7778,033-563-7780,26130,강원도 정선군,정선읍 봉양6길 14,37.3789,128.664,2024-01-01 00:00:00,Y,포함
656,수서울내과의원,의원,시,경기,031-748-1112,031-748-1110,13179,경기도 성남시,중원구 산성대로 380(5층),37.4457,127.1578,2024-01-01 00:00:00,Y,불포함
657,연세플러스비뇨기과의원,의원,시,강원,033-243-6400,,24352,강원도 춘천시,금강로 69(4층),37.8791,127.7293,2024-01-01 00:00:00,Y,불포함
658,킹덤치과의원,의원,구,광주,062-671-4400,062-671-6677,61702,광주시 남구,제석로 110,35.1242,126.9076,2024-02-01 00:00:00,Y,불포함
659,화순고인돌정형외과의원,의원,군,전남,061-373-7575,061-373-7576,58118,전남 화순군,화순읍 중앙로 69,35.0612,126.9893,2024-02-01 00:00:00,Y,포함
660,강진88정형외과의원,의원,군,전남,061-433-8899,061-434-7988,59234,전남 강진군,강진읍 평동2길 30,34.638,126.768,2024-02-01 00:00:00,Y,불포함
661,장흥성심의원,의원,군,전남,061-836-5903,061-846-8275,59324,전남 장흥군,장흥읍 중앙로1길 13,34.6778,126.9101,2024-02-01 00:00:00,Y,불포함
662,김만중내과의원,의원,군,전남,061-536-3737,061-536-3839,59040,전남 해남군,해남읍 천변1길 8,34.5693,126.5983,2024-02-01 00:00:00,Y,불포함
663,속편한내과의원,의원,군,충남,041-753-5575,041-753-1175,32736,충남 금산군,"금산읍 금산로 1491, 2층",36.1068,127.4893,2024-01-01 00:00:00,Y,불포함
664,대성안과의원,의원,시,경기,032-661-3100,032-661-3103,14578,경기도 부천시,부흥로 377,37.4919,126.7835,2024-01-15 00:00:00,Y,불포함
665,요한비뇨기과의원,의원,시,경기,031-855-8822,031-847-8874,11673,경기도 의정부시,"시민로 39, 3층",37.7385,127.0395,2024-02-01 00:00:00,Y,불포함
666,더편한장내과의원,의원,시,경기,031-671-7575,031-671-7576,17577,경기도 안성시,"아양1로 61, 폴리프라자1 3층",37.0076,127.2594,2024-02-01 00:00:00,Y,불포함
667,연세탄탄정형외과의원,의원,시,경기,031-939-1004,031-855-8824,10896,경기도 파주시,"책향기로 836, 아름터타워 3층",37.7292,126.7638,2024-02-01 00:00:00,Y,불포함
668,서울신세계안과의원,의원,시,경기,1599-7397,,11695,경기도 의정부시,태평로 73번길 55,37.7388,127.0485,2024-02-01 00:00:00,Y,불포함
